AssmtCode,WaterTemp (C),Conductivity (uS/cm),TDS (g/l),Salinity,DO_Pct,DO (mg/l),pH,WaterColor,Turbidity,SecchiDepth (cm),NutrientSamples,TotalN (uMOLES/L),TotalP (uMOLES/L),WaterNotes,MeasDepth (m),DOC mg C/L,NH4+ (uEQ/L),DON (uM/L),PO4 3- (uEQ/L),IP (uM/L),DOP (uM/L),NO3-(uEQ/L),IN (uM/L)
MUD74_20090720,24.95000076,1209,0.786000013,0.600000024,150.1000061,12.30000019,8.350000381,,10.78999996,65,1,82.47398376,20.62051964,water level very low - so probe is covered,,22.86100006,4.783401966,77.29000092,52.38999939,17.45999908,3.160000086,0.400000006,5.179999828
MUD74_20110531,16.64999962,1072,0.828999996,0.639999986,33.29999924,3.25,7.980000019,Turbid,22.39999962,29.5,1,,,,,,,,,,,,
MUD74_20110725,23.76000023,949,0.632000029,0.479999989,94.40000153,7.949999809,8.399999619,Clear,3.99000001,69,1,,,,,,,,,,,,
MUD74_20130605,20.94000053,1425,1.003999949,0.779999971,108,8.949999809,8.319999695,,170,6.800000191,1,121.2926636,6.16485548,probe held sideways,,25.73857689,0.379999995,,,,,,
MUD74_20140702,21.04999924,634.5,0.449499995,305.5,,,7.21999979,"Brown, Light",61.59999847,20,,98.3223114,25.9148407,,,20.58739662,18.71107292,,,,,,
MUD74_20140731,,,,,,,,,,,,,,,,,,,,,,,
MUD74_20160609,22.20000076,1282,909,632,,,8.149999619,"Yellow, Light",7.429999828,25,,57.45281982,10.66249084,,,14.56868076,,,,,,,
MUD74_20170605,14.69999981,591,420,283,,,,Green,11,13.10000038,,,,ph incorrect (1.6) is not correct,0.5,,,,,,,,
MUD74_20180604,25.79999924,1540,1100,775,,,6.309999943,"Brown, Light",14.39999962,11,,,,,,,,,,,,,
MUD74_20180718,,,,,,,,,,,,,,,,,,,,,,,
MUD74_20190527,18,1144,725,568,,,7.599999905,Clear,2.690000057,60,,,,,,,,,,,,,
MUD74_20190717,21.10000038,1240,877,614,,,8.819999695,Brown,17.89999962,20,,,,,,,,,,,,,
MUD77_20090608,15.82999992,224,0.175999999,0.129999995,12.30000019,1.210000038,6.730000019,"brown, humic (slightly)",5.190000057,48,1,66.83808136,3.958158016,"very eutrophic- smelly, algal blooms, low O2 (self shading)",,19.63599968,1.817929983,64.62000275,7.320000172,2.440000057,1.519999981,0.400000006,2.220000029
MUD77_20130605,14.47999954,260,0.210999995,0.159999996,13.69999981,1.379999995,6.599999905,,72.69999695,0.159999996,5,117.6440964,6.975268364,,,31.27151489,2.568352699,,,,,,
MUD77_20130806,16.12000084,462,0.361000001,0.270000011,15.5,1.570000052,6.96999979,Humic,147,28.79999924,1,,,,,,,,,,,,
MUD77_20140702,21.29999924,832,0.586000025,403.5,,,8.06499958,Clear,4.369999886,46,,82.93616486,9.426573753,,,17.32185173,4.538414001,,,,,,
MUD77_20140731,17.04999924,706,0.500500023,340,,,7.789999962,Yelllow,121,16,,,,,,,,,,,,,
MUD77_20150630,30.29999924,1395,994,69.5,,,8.460000038,"Green, Light",37.70000076,9.199999809,,123.7795029,12.35772038,,,39.34944153,5.624032974,,,,,,
MUD77_20150730,,,,,,,,Brown,,,,,,,,,,,,,,,
MUD77_20160609,18.79999924,1178,84.19999695,58.09999847,,,,"Brown, Dark",54.79999924,10,,101.3214493,4.933073044,ph was ented as 5.94-- deleted-- cant be real,,30.21661568,,,,,,,
MUD77_20170605,22.39999962,1346,954,668,,,7.449999809,Brown,9.140000343,22,,,,,2,,,,,,,,
MUD77_20180604,30.29999924,2.289999962,1620,1170,,,2.900000095,Green,21.39999962,20,,,,,,,,,,,,,
MUD77_20180718,,,,,,,,,,,,,,,,,,,,,,,
MUD77_20190527,21.5,229,162,110,,,6.78000021,"Brown, light",5.510000229,35,,,,,,,,,,,,,
MUD77_20190710,29.89999962,263,186,126,,,7.949999809,"Brown, light",6.119999886,12,,,,,,,,,,,,,
MUD81_20100629,17.45000076,470,0.356000006,0.270000011,119.5999985,11.51000023,10.02999973,Clear,4.179999828,120,1,95.48999786,2.579999924,,,14.5,10.72999954,,,,,,
MUD85_20100629,20.02000046,208,0.158999994,0.109999999,89.30000305,8.949999809,9.829999924,Clear,1.25,120,1,59.65000153,1.639999986,,,9.539999962,4.360000134,,,,,,
MUD85_20100721,18.65999985,230,0.167999998,0.119999997,123.6999969,11.51000023,8.390000343,Clear,1.610000014,94,1,45.15000153,2.390000105,,,7.420000076,2.279999971,,,,,,
MUD97_20090604,20.54999924,341,0.241999999,0.180000007,114.1999969,10.22999954,8.5,"Clear, slight brown",5.46999979,63.59999847,1,,,obvious burm,,,,,,,,,
MUD97_20090730,21.12999916,290,0.202999994,0.150000006,114.0999985,10.14999962,9.859999657,Clear,2.910000086,119,1,86.10164642,0.793593228,,,14.54599953,3.677037954,81.70999908,0.74000001,0.25,0.550000012,0.709999979,4.389999866
MUD98_20100702,23.21999931,284,0.191,0.140000001,161.6000061,13.84000015,9.369999886,Clear,2.5,120,1,43.75,0.360000014,,,9.350000381,2,,,,,,
MUDB_20100629,15.05000019,460,0.36500001,0.270000011,76.5,7.619999886,8.659999847,Turbid,200,4.400000095,1,203,9.619999886,,,38.68999863,6.949999809,,,,,,
MUDCM_20100517,18.87000084,763,0.561999977,0.430000007,87.80000305,8.180000305,,,27.29999924,,1,34.18999863,1.210000038,,,10.15999985,0.680000007,,,,,,
MUDCR_20130513,17.5,682,0.51700002,0.389999986,110,10.5,8.960000038,Clear,12,120,1,70.16405487,1.148543954,YSI HELD SIDEWAYS.,,24.88758659,0.379999995,,,,,,
MUDCR_20130624,17.86000061,901,0.675000012,0.50999999,97,9.180000305,8.050000191,,117,25,1,,,,,,,,,,,,
MUDCR_20140625,,,,9,,,,Clear,,,,,,,,,,,,,,,
MUDEF_20130513,18.54999924,766,0.569000006,0.430000007,41.20000076,4.769999981,7.539999962,Brown,13,104.8000031,1,75.51097107,2.627082825,,,15.07110405,2.541605234,,,,,,
MUDEF_20130709,,,,,,,7.409999847,,8.25,50,1,,,YSI broken,,,,,,,,,
MUDEF_20140618,21.79999924,2.035000086,0.00142,1.014999986,,,8.135000229,"Brown, Light",80,25,,205.5637207,18.31724548,,,44.49111938,4.651087284,,,,,,
MUDEF_20140728,,,,,,,,Clear,,,,,,,,,,,,,,,
MUDEF_20150623,25.5,1489,1.059999943,74.59999847,,,7.900000095,Clear,8.31000042,60,,98.35801697,0.691631615,,,21.13658905,2.449435949,,,,,,
MUDEF_20150817,26,2.069999933,1.460000038,1.039999962,,,8.880000114,"Brown, Light",25.20000076,9,,,,,,,,,,,,,
MUDEF_20160628,26.60000038,751,530,362,,,7.880000114,"Yellow, Light",12.39999962,40,,83.51655579,1.260715485,,,18.50244713,,,,,,,
MUDEF_20160801,23,914,648,447,,,10.68000031,"Brown, Light",23,,,,,,,,,,,,,,
MUDEF_20170605,26,619,437,296,,,7.440000057,Clear,1.370000005,60,,,,,2,,,,,,,,
MUDEF_20170807,26,750,545,385,,,8.300000191,"Yellow, Light",2.869999886,30.5,,,,,2,,,,,,,,
MUDEF_20180612,20.70000076,999,710,490,,,8.729999542,Clear,12.80000019,65,,,,,,,,,,,,,
MUDEF_20180701,22.89999962,1062,755,525,,,8.210000038,"Brown, Light",7.179999828,44,,,,,,,,,,,,,
MUDEF_20190527,16.70000076,722,515,349,,,7.599999905,Clear,1.539999962,60,,,,,,,,,,,,,
MUDEF_20190717,21.79999924,781,554,381,,,8.039999962,Clear,4.78000021,43,,,,,,,,,,,,,
MUDGCP_20100621,21.34000015,103,0.071999997,0.050000001,103.4000015,9.199999809,8.06000042,Turbid,13.60000038,23.79999924,1,71.84999847,1.629999995,,,13.71000004,5.699999809,,,,,,
MUDGCP_20180601,21.5,125.3000031,88.69999695,62.59999847,,,8.5,Brown,189,2,,,,,,,,,,,,,
MUDLG_20130513,22.67000008,446,0.301999986,0.219999999,123.6999969,10.72999954,8.470000267,Brown,10.65999985,29.14999962,1,178.7698517,78.66932678,WATER COLOR CLEAR/BROWN DEPENDING ON LOCATION.,,31.79998589,2.232447386,,,,,,
MUDLG_20130709,,,,,,,10.36999989,,11.10000038,25,,,,YSI broken,,,,,,,,,
MUDLG_20140618,21.14999962,1056,0.745999992,519.5,,,9.25,Brown,34.5,7.5,,517.8623047,65.13075256,,,115.2245102,24.21310806,,,,,,
MUDLG_20140728,18.75,1761.5,0.001235,871.5,,,8.920000076,Green,1577,10,,,,,,,,,,,,,
MUDLG_20160628,24.39999962,971,690,480,,,7.949999809,Clear,7.53000021,51,,133.790741,70.00978088,,,25.04724884,,,,,,,
MUDLG_20160801,25.79999924,1088,775,541,,,8.909999847,"Brown, Light",5.349999905,,,,,,,,,,,,,,
MUDLG_20170807,21.5,355,251,170,,,7.929999828,"Brown, Light",5.46999979,35,,,,,2,,,,,,,,
MUDNP_20100628,15.10000038,125,0.100000001,0.07,32.79999924,3.349999905,7.389999866,Humic,12.69999981,20.20000076,1,140.8699951,4.329999924,,,25.55999947,18.61000061,,,,,,
MUDRS_20130513,19.89999962,216,0.156000003,0.109999999,112,10.10999966,9.229999542,Clear,7.179999828,120,1,34.39590454,0.614068806,HELISOMA PRESENT IN POND ACROSS ROAD AT HIGHER DENSITY.,,7.277555466,0.379999995,,,,,,
MUDRS_20130624,17.15999985,247,0.188999996,0.140000001,82.90000153,7.96999979,8.779999733,,,51,1,,,,,,,,,,,,
MUDRS_20140618,28.29999924,356,0.252000004,171.5,,,9.229999542,Clear,44.40000153,45,,66.13760376,0.836168468,,,13.2315321,2.847869635,,,,,,
MUDRS_20140728,29.04999924,419.5,0.289999992,198,,,9.789999962,"Yellow, Light",43.5,25,,,,,,,,,,,,,
MUDRS_20150609,26.29999924,249,174,11.89999962,,,10.97000027,Clear,94,60,,52.84170914,0.916273415,,,17.12665939,2.939157963,,,,,,
MUDRS_20150730,24.29999924,421,297,20.39999962,,,10.80000019,"Brown, Light",58,13,,,,,,,,,,,,,
MUDRS_20160628,30,344,241,163,,,8.420000076,"Yellow, Dark",50.40000153,4,,44.21287918,0.926968336,,,8.850971222,,,,,,,
MUDRS_20160801,20,565,401,277,,,7.559999943,"Brown, Light",20.60000038,,,,,,,,,,,,,,
MUDRS_20170523,22.60000038,313,220,149,,,8.859999657,Clear,3.619999886,60,,,,,2,,,,,,,,
MUDRS_20170717,26.29999924,623,440,290,,,7.610000134,Brown,53.20000076,4.5,,,,,2,,,,,,,,
MUDRS_20180612,28.60000038,297,214,147,,,10.06000042,Clear,6.239999771,54,,,,,,,,,,,,,
MUDRS_20180701,18.70000076,420,290,195,,,6.710000038,"Brown, Light",7.480000019,19,,,,,,,,,,,,,
MUDRS_20190527,20.5,380,267,186,,,8.850000381,Brown,10.30000019,23,,,,,,,,,,,,,
MUDRS_20190717,22.5,421,298,202,,,8.149999619,Yellow,19,25,,,,,,,,,,,,,
MUDUNK_20100517,14.60000038,83,0.068000004,0.079999998,39.40000153,3.980000019,9.840000153,,8.590000153,,1,,,,,,,,,,,,
N4LV_20090618,18.01000023,433,0.324999988,0.239999995,56.5,5.289999962,9.789999962,,9.699999809,38.29999924,1,60.19874954,0.891069889,"we are not doing N3 b/c connected by a pipe (pseudoreplicate), which is next to this pond (see map)",,12.29397011,2.897490978,57.29999924,0.850000024,0.280000001,0.610000014,0.090000004,2.900000095
N5LV_20090618,21.32999992,393,0.275000006,0.200000003,98.69999695,8.729999542,9.600000381,"turbid, brownyellow",28.10000038,46.20000076,1,23.19681931,0.219539002,"a little shallower than normal, constructed in 1998, waterinflow by pipe from reservoir",,3.556999922,0.629999995,22.93000031,0.129999995,0.039999999,0.180000007,0.25999999,0.25999999
Native1_20100810,23.68000031,245,0.166999996,0.119999997,136.1999969,11.31999969,8.949999809,Clear,,120,0,,,Secchi depth greater than 120 cm,,,,,,,,,
Native2_20100810,25.59000015,369,0.237000003,0.170000002,-0.5,-0.050000001,8.210000038,Clear,,47.5,0,,,,,,,,,,,,
NBC01_20160815,29.29999924,34.20000076,24.60000038,24.89999962,,,8.630000114,"Brown, Light",,,,235.1810455,28.4880619,,,38.09653473,,,,,,,
NBC02_20160815,32.09999847,57.20000076,40.20000076,34.29999924,,,7.679999828,Clear,,,,48.62256622,1.23078692,,,10.41471767,,,,,,,
NBOR_20100610,18.15999985,136,0.101000004,0.07,60,5.210000038,,Humic,11.30000019,20.79999924,1,40.47000122,1.779999971,,,6.96999979,5.739999771,,,,,,
NBOR_20100712,21.02000046,166,0.177000001,0.090000004,76.59999847,6.809999943,7.21999979,Turbid/Humic,34.20000076,33,1,96.30999756,3.450000048,,,10.22000027,23.17000008,,,,,,
NBOR_20110621,19.27000046,151,0.108999997,0.079999998,81.30000305,7.489999771,9.550000191,Brown,10.27000046,45,1,46.26272964,1.880213022,,,4.995405197,6.782467842,,,,,,
NBOR_20110629,16.94000053,151,0.115999997,0.079999998,60,9.800000191,8.039999962,Brown,13.60000038,36.09999847,1,,,,,,,,,,,,
NBOR_20180518,,1750,126,74.80000305,,,7.25,Brown,34.70000076,21,,,,,,,,,,,,,
NDFGCP_20090522,21.64999962,100,0.07,0.649999976,135,12,9.369999886,,4.28000021,29.79999924,1,,,,,,,,,,,,
NewtonCL_20090603,19.26000023,493,0.360000014,0.270000011,3.200000048,0.310000002,7.320000172,"brown, turbid",33.40000153,41.40000153,1,114.4536972,4.671659946,"huge algal mats covering entire lake, very low oxygen concentration",,17.83300018,14.08106041,99.91999817,9.729999542,3.24000001,1.429999948,0.449999988,14.52999973
NewtonCL_20090715,18.46999931,642,0.470999986,0.349999994,26.60000038,2.230000019,8.180000305,,,,1,,,,,,,,,,,,
NEWZEAL_20160322,,,,,,,,,,,,,,,,,,,,,,,
NoahBOR_20100630,18.75,315,0.231999993,0.170000002,203.1000061,14.56999969,8.050000191,Blue/White,6.730000019,49,1,53.63000107,0.460000008,,,7.400000095,5.440000057,,,,,,
NoNameCL_20090603,24.04999924,225,0.149000004,0.109999999,183.6999969,15.43999958,9.210000038,,16.29999924,55,1,126.3134995,2.243817091,,,24.62899971,3.825531006,122.1699982,1.75999999,0.589999974,1.659999967,0.310000002,4.139999866
NoNameCL_20090715,23.51000023,298,0.223000005,0.5,154.5,13.03999996,9.43999958,,6.960000038,32,1,125.9281006,2.660295963,,,24.80599976,6.446533203,119.4800034,1.690000057,0.560000002,2.099999905,0.090000004,6.449999809
NorthGCP_20090522,25.92000008,79,0.050999999,0.039999999,138.1000061,11.06000042,9.180000305,Clear,1.75999999,119,1,50.87545013,0.855960727,"very nice pond, found along road while driving",,9.267999649,3.003304005,47.65000153,0.280000001,0.090000004,0.75999999,0.219999999,3.220000029
NorthGCP_20090708,20.90999985,118,0.082999997,0.059999999,106.4000015,9.670000076,9.649999619,Clear,4.010000229,119,1,61.11380005,2.808806896,,,12.47700024,2.044936895,58.29000092,3.079999924,1.029999971,1.779999971,0.779999971,2.829999924
NorthGCP_20110607,16.95000076,44,0.034000002,0.02,86,8.350000381,8.899999619,Clear,4.46999979,97.5,1,44.06045914,0.693914711,,,6.221683979,4.283664227,,,,,,
NorthGCP_20110731,21.60000038,83,0.059,0.039999999,32.59999847,2.910000086,8.100000381,Humic,30,32,1,,,,,,,,,,,,
NorthGCP_20120518,17.42000008,48,0.035999998,0.029999999,146.3999939,13.71000004,8.300000191,Humic,10.06000042,72.40000153,1,50.95589828,2.415857077,,,11.72430038,0.291696906,,,,,,
NorthGCP_20140520,17.14999962,165.3500061,0.1175,78.90000153,,,8.135000229,Brown,97.80000305,15,,131.3689728,7.602426529,,,19.33777809,22.84533882,,,,,,
NorthGCP_20140701,,,,,,,,,,,,,,,,,,,,,,,
NorthGCP_20150511,18.5,217,155,10.19999981,,,7.570000172,"Brown, Light",103.9000015,12,,154.9858093,5.167047501,,,26.32221222,19.12785912,,,,,,
NorthGCP_20150709,18.60000038,336,232,15.10000038,,,7.599999905,"Brown, Light",24.70000076,30,,,,,,,,,,,,,
NorthGCP_20160616,25.39999962,81.19999695,57.5,43.40000153,,,9.399999619,Yelllow,5.03000021,26,,59.39896774,2.305567503,,,11.60582161,,,,,,,
NorthGCP_20170620,22.10000038,53.40000153,37.90000153,31,,,6.900000095,"Brown, Light",23.10000038,42,,,,,2,,,,,,,,
NorthGCP_20170810,17.70000076,440,301,211,,,7.300000191,Brown,162,5,,,,,2,,,,,,,,
NorthGCP_20180523,17.89999962,127.4000015,90.40000153,62,,,7.300000191,"Brown, Light",27.10000038,16,,,,,,,,,,,,,
NorthGCP_20180630,18.20000076,140.3000031,99.30000305,67.59999847,,,8.039999962,Yellow,28.29999924,33,,,,,,,,,,,,,
NORTHGCP_20190605,31.39999962,130,95,68,,,9.359999657,Yellow,4.820000172,27,,,,,,,,,,,,,
NORTHGCP_20190716,17.60000038,182,130,87.19999695,,,8.600000381,"Brown, light",16.70000076,45,,,,,,,,,,,,,
NSDVL_20100618,15.85000038,241,0.189999998,0.140000001,37.59999847,3.700000048,,Turbid,328,2,1,135.5200043,20.76000023,,,20.51000023,12.32999992,,,,,,
NTalkGCP_20090519,22.76000023,104,0.071000002,0.050000001,98.80000305,8.369999886,8.779999733,"brown, clear",8.520000458,75,1,64.12185669,1.33337605,,,11.86999989,2.141832113,61.63000107,0.930000007,0.310000002,1.019999981,0.349999994,2.49000001
NTalkGCP_20090708,16.62999916,135,0.104999997,0.079999998,9.199999809,0.870000005,7.909999847,,73,46,1,125.1138,1.791825056,,,19.55699921,5.076867104,119.3799973,0.550000012,0.180000007,1.610000014,0.660000026,5.739999771
NTalkGCP_20110608,19.20000076,94,0.068999998,0.050000001,83.90000153,7.75,8.449999809,Clear,3.329999924,92.5,1,67.12825012,0.524092972,,,9.607366562,1.427888036,,,,,,
NTalkGCP_20110802,19.23999977,102,0.075000003,0.050000001,47.40000153,4.420000076,8.390000343,Clear,21.5,87.75,1,,,,,,,,,,,,
NTalkGCP_20120525,19.42000008,245,0.178000003,0.129999995,97.59999847,8.920000076,7.289999962,Brown,46.90000153,30,1,129.347702,1.892521977,,,28.94099998,2.287797928,,,,,,
NTalkGCP_20120724,,,,,,,,,,,,,,No water!,,,,,,,,,
NTALKGCP_20130510,20.12000084,146,0.104000002,0.079999998,106.3000031,9.680000305,7.28000021,,10.84000015,71,1,114.8025894,2.223564863,,,20.90834999,5.669156075,,,,,,
NTalkGCP_20130716,20.12000084,,,,,,7.25,Humic,15.69999981,39,,,,,,,,,,,,,
NTalkGCP_20140512,25.54999924,653,0.457500011,313.5,,,7.684999943,"Yellow, Light",,25,,882.449585,27.39814568,,,82.17764282,403.9042969,,,,,,
NTalkGCP_20140701,,,,,,,,,,,,,,,,,,,,,,,
NTalkGCP_20150521,21.10000038,268,193,12.89999962,,,7.860000134,"Brown, Light",34.90000153,28,,128.572937,1.808547974,,,21.35946846,6.359821796,,,,,,
NTalkGCP_20150709,24,307,217,14.69999981,,,9.739999771,Clear,9.390000343,60,,,,,,,,,,,,,
NTalkGCP_20160616,19.39999962,193.8000031,137,92.90000153,,,7.420000076,Brown,45.5,6.5,,141.4973602,2.801426172,,,21.79965973,,,,,,,
NTalkGCP_20160720,24.60000038,251,177,122,,,7.699999809,"Brown, Light",38.59999847,11,,,,,,,,,,,,,
NTalkGCP_20170622,29,88.19999695,61.40000153,46.70000076,,,7.019999981,Clear,4.510000229,60,,,,,2,,,,,,,,
NTalkGCP_20170720,22.10000038,137.3999939,96.30000305,64.59999847,,,7.849999905,"Brown, Light",17.89999962,60,,,,,2,,,,,,,,
NTalkGCP_20180530,29.20000076,583,414,282,,,7.920000076,Brown,1091,2,,,,,,,,,,,,,
NTalkGCP_20180630,29.60000038,1135,790,547,,,8.18999958,Brown,33.29999924,5,,,,,,,,,,,,,
NTALKGCP_20190618,23.5,210,148,102,,,9.300000191,"Yellow, light",3.230000019,60,,,,,,,,,,,,,
NTALKGCP_20190708,23.70000076,206,144,99,,,8.300000191,"Yellow, light",3.900000095,17,,,,,,,,,,,,,
NY-BLAND_20160807,,,,,,,,,,,,,,,,,,,,,,,
NY-NUTCH_20160805,,,,,,,,,,,,,,,,,,,,,,,
NY-REDNT_20160805,,,,,,,,,,,,,,,,,,,,,,,
O22_20100616,24.57999992,306,0.200000003,0.150000006,96.90000153,8.079999924,,Humic,1.419999957,120,1,80.76000214,0.980000019,,,15.63000011,6.849999905,,,,,,
O26_20100616,24.34000015,371,0.244000003,0.180000007,127.6999969,10.65999985,,Humic,15.89999962,45.29999924,1,62.63999939,1.350000024,,,12.56000042,5.53000021,,,,,,
OHPND003_20090615,20.12999916,83,0.059999999,0.039999999,120.5999985,10.84000015,9.630000114,,5.869999886,120,1,93.95728302,3.628849983,,,15.83963013,5.404246807,88.34999847,4.789999962,1.600000024,2.029999971,0.200000003,5.610000134
OHPND003_20090724,22.73999977,108,0.703999996,0.050000001,92.19999695,7.940000057,9.050000191,Clear,2,120,1,104.1988983,2.770065069,,,19.12899971,3.656985044,99.75,2.480000019,0.829999983,1.940000057,0.790000021,4.449999809
OHPND006_20090615,18.52000046,85,0.063000001,0.039999999,140.1000061,13.14999962,9.699999809,brownish but clear,6.900000095,120,1,87.62123871,4.81048584,,,16.45100021,6.344624996,81.08000183,9.390000343,3.130000114,1.679999948,0.200000003,6.539999962
OHPND007_20100518,17.15999985,88,0.067000002,0.050000001,89.80000305,8.670000076,,,1.570000052,,1,41.68999863,1.169999957,"pH probe not working, secchi tube forgotten",,7.519999981,7.389999866,,,,,,
OHPND007_20100707,19.25,168,0.123000003,0.090000004,48.79999924,4.449999809,8.399999619,Humic,1.210000038,120,1,65.75,1.830000043,,,12.39999962,4.269999981,,,,,,
OHPND008_20100518,16.19000053,77,0.059999999,0.039999999,66.90000153,6.539999962,,Brown,4.78000021,,1,73.90000153,2.390000105,"pH probe maybe not working, secchi tube forgotten",,13.81999969,5.489999771,,,,,,
OHPND008_20100707,18.37000084,142,0.105999999,0.079999998,90.5,8.039999962,8.680000305,Humic,2.880000114,120,1,80.59999847,5.21999979,,,15.72999954,2.210000038,,,,,,
OHPND010_20090615,16.72999954,139,0.107000001,0.079999998,69.09999847,6.769999981,8.880000114,"clear, brown, slightly humic",2.950000048,120,1,35.5345192,1.830953956,,,8.602999687,2.586910009,32.72999954,3.970000029,1.320000052,0.50999999,0.219999999,2.809999943
OHPND010_20090724,16.98999977,183,0.141000003,0.100000001,23.29999924,2.279999971,8.680000305,,4.230000019,75,1,56.04367828,3.393167973,,,13.61100006,3.550977945,52.22000122,5.480000019,1.830000043,1.570000052,0.270000011,3.819999933
OHPND010_20110613,18.52000046,127,0.093999997,0.07,83.19999695,7.75,10,Humic,25.70000076,97.75,1,29.25515938,1.414088964,,,5.896875858,1.427888036,,,,,,
OHPND010_20110807,18.61000061,197,0.145999998,0.109999999,34.5,3.00999999,10.25,Clear,15.60000038,75,1,,,,,,,,,,,,
OHPND012_20090615,17.79999924,165,0.118000001,0.090000004,137.3999939,13.05000019,8.680000305,,13.30000019,46.90000153,1,70.98075867,0.500419676,,,8.661000252,0.629999995,54.74000168,0.059999999,0.02,0.5,16.23999977,16.23999977
OHPND013_20090615,20.10000038,106,0.075999998,0.050000001,146.5,13.22000027,9.93999958,,33.90000153,34,1,46.69715881,0.942726076,,,8.748999596,3.318890095,43.22999954,1.690000057,0.560000002,0.379999995,0.150000006,3.470000029
OHPND014_20100602,21.89999962,173,0.120999999,0.090000004,62,5.510000229,,Clear,2.859999895,120,1,29.98999977,0.839999974,,,5.550000191,5.380000114,,,,,,
OHPND016_20090615,19.79999924,198,0.142000005,0.100000001,113.3000031,10.43000031,8.300000191,"brown, humic",7.659999847,82,1,24.91688919,0.910440981,,,5.115303993,0.759190619,24.15999985,0.949999988,0.319999993,0.589999974,0.090000004,0.75999999
