AssmtCode,PondArea (m),Perimeter (m),MaxDepth (m),TrophicState,ShoreVeg_Pct,Juncus_Pct,Typha_Pct,Bullrush_Pct,Other_Pct,LandUsage,OpenWater_Pct,CanopyCov_Pct,Tree Measure,Length,Width,WetlandNotes,Tree Method,M or F,Dry
MT-JET_20120826,,,,,,,,,,other,,,,,,"Origin: natural; Vegetation: emergent, submergent, shoreline, periphyton.",,,
MTPD002A_20090527,115,45,0.899999976,eutrophic,5,0,0,0,100,graze,60,0,6,12,10,"temporary, artificial, very smal, smells bad",Num of Trees within 50 ft,m,
MTPD002B_20090527,117.4000015,72,1.5,eutrophic,10,0,0,0,100,graze,90,0,0,15,10,semi? Artificial,Num of Trees within 50 ft,m,
MT-PERMP_19990802,1393.550049,,0.75999999,,100,,,,,graze,,,,,,"Semi-permanent, river overflow drainage,",,,
MT-PERMP_20100726,3245,,0.800000012,mesotrophic,95,20,10,,,graze,20,0,70,130,20,,Num of Trees in 100 m radius,m,
MTPND004_20090527,341.3999939,69,1.5,eutrophic,5,0,0,0,100,graze,30,0,0,,,"semipermanent, artificial",Num of Trees within 50 ft,m,
MTPND006_20100521,434.5,89,,mesotrophic,0,0,0,0,0,recr/graze,75,5,36,50,30,,Num of Trees within 50 ft,m,
MTPND007_20090527,620.0999756,129,2,,10,100,0,0,0,,100,10,55,25,20,"permanent, artificial",Num of Trees within 50 ft,m,
MTPND008_20090511,581,,1.5,mesotrophic,60,100,0,0,0,graze,75,0,0,65,20,,Num of Trees within 50 ft,,
MTPND008_20090709,471.7999878,93,1.5,mesotrophic,60,100,0,0,0,recr/graze,60,0,0,40,20,"permanent, artificial, burm",Num of Trees within 50 ft,m,
MTPND009_20090511,225.1999969,,1.5,mesotrophic,40,0,60,0,40,graze,65,0,1,35,10,"eph to semiperm., artificial, obvious burm",Num of Trees within 50 ft,m,
MTPND009_20090709,148.8999939,50,0.5,mesotrophic,20,0,100,0,0,recr/graze,2,0,0,15,8,"permanent, artificial, burm",Num of Trees within 50 ft,m,
MTPND009_20100614,393,246,,,30,25,,,,,75,0,2,30,15,,Num of Trees in 100 m radius,ft,
MTPND009_20100722,231,,1,,10,0,1,,,other,5,0,25,,,,Num of Trees in 100 m radius,,
MTPND010_20090511,2490.399902,209.1999969,3,eutrophic,65,0,100,0,0,refuge,75,5,12,40,55,"permanent, artificial",Num of Trees within 50 ft,m,
MTPND010_20090709,1993.199951,182,1,mesotrophic,65,0,100,0,0,refuge/recr,50,2,10,50,30,"permanent, artificial, burm",Num of Trees within 50 ft,m,
MTPND011_20100521,323.3999939,156,2,eutrophic,75,100,0,0,0,recr,0,20,15,50,30,"open water: 100% duckweed and algae, outfenced",Num of Trees within 50 ft,m,N
MTPND012_20100521,260.2999878,60,,mesotrophic,0,0,0,0,0,recr/graze,100,0,1,30,25,,Num of Trees within 50 ft,m,
MTPND013_20100521,428.3999939,84,,mesotrophic,0,0,0,0,0,recr/graze,100,0,4,25,20,,Num of Trees within 50 ft,m,
MTPND014_20100521,2266.899902,,3,eutrophic,70,5,0,0,95,recr/graze,80,1,8,55,50,,Num of Trees within 50 ft,m,
MTPND014_20100804,,,2.5,eutrophic,0,0,0,0,0,graze,0,10,15,60,30,,Num of Trees within 50 ft,m,N
MTPND016_20090527,457.2999878,83,1.524999976,mesotrophic,85,75,0,25,0,graze,15,0,0,20,25,"semipermanent, artificial",Num of Trees within 50 ft,m,
MTPND016_20090709,320.2000122,71,0.300000012,eutrophic,15,0,0,0,100,recr/graze,0,0,0,30,15,"permanent, semi-drying, artificial, burm",Num of Trees within 50 ft,m,N
MTPND016_20100614,719,,2,mesotrophic,100,25,,15,,graze,60,,6,40,60,,Num of Trees in 100 m radius,ft,
MTPND016_20100722,570.3499756,,2,,100,80,0,20,0,refuge,10,0,14,,,logger 1 inch below the surface,Num of Trees in 100 m radius,,
MTPND022_20090527,423.1000061,77,1,mesotrophic,90,50,0,50,0,graze,5,0,0,20,20,"semipermanent, artificial",Num of Trees within 50 ft,m,
MTPND022_20090709,,60,0.300000012,meso-eutrophic,40,0,0,100,0,recr/graze,0,0,0,25,15,"temporary, drying up, artificial, burm",Num of Trees within 50 ft,,N
MTPND025_20090511,1823.400024,,3,mesotrophic,25,10,90,0,0,graze,95,2,3,50,40,"permanent, artificial, obvious burm",Num of Trees within 50 ft,m,
MTPND026_20090511,3590.399902,,2.900000095,mesotrophic,100,10,90,0,0,recr/graze,85,0,1,80,60,"permanent, origin unknown, sourr. by veg., many fish, seepage/springfed?",Num of Trees within 50 ft,m,
MTPND027_20100521,397.7000122,95,,eutrophic,0,0,0,0,0,recr/graze,95,0,2,35,25,,Num of Trees within 50 ft,m,
MTPND031_20100521,1258.099976,149,4,mesotrophic,99,0,0,0,100,refuge,100,0,6,45,30,,Num of Trees within 50 ft,m,
MTPND06B_20100521,368.7999878,88,1,eutrophic,0,0,0,0,0,recr,70,0,18,20,15,,Num of Trees within 50 ft,m,
MT-STING_20070717,,,0.800000012,,100,,100,,,,75,0,0,5,100,,,,
MT-TOOLM_19990802,3000,,0.100000001,,95,,,,,Agriculture,,,,,,"Semi-permanent, cattle in nearby area, wetland",,m,
MT-TOOLM_20070718,,,0.100000001,eutrophic,,,,,,graze,,0,150,,,,Num of Trees in 100 m radius,m,
MT-TOOLM_20100726,40000,,0.699999988,mesotrophic,90,40,10,,,graze,15,0,100,295,25,,Num of Trees in 100 m radius,m,
MUD02_20100520,268.2999878,64,2,mesotrophic,100,0,30,20,50,graze,10,0,6,10,20,"open water: 20% typha, 20% bullrush, 50% dead vegetation",Num of Trees within 50 ft,,
MUD03_20090622,176.8000031,48,1.5,mesotrophic,0,0,0,0,0,refuge,100,0,0,15,10,"temporary, orig.: artificial, burm; water catchment",Num of Trees within 50 ft,m,
MUD04_20090622,580.2999878,103,1.700000048,mesotrophic,50,90,10,0,0,refuge,85,25,5,25,20,"permanent, artificial; water catchment",Num of Trees within 50 ft,m,
MUD05_20100520,166.8999939,43,2,mesotrophic,70,100,0,0,0,graze,85,2,5,15,15,,Num of Trees within 50 ft,m,
MUD07_20090622,73.80000305,39,1,eutrophic,0,0,0,0,0,other,60,0,0,10,10,"temporary, org.: artificial, obvious burm; water catchment",Num of Trees within 50 ft,m,
MUD102_20100702,214.3000031,56,1,mesotrophic,10,100,0,0,0,graze,65,0,2,25,20,"open water: 20% Juncus, 15% Float vegetation",Num of Trees within 50 ft,m,
MUD105_20100702,188.1000061,54,1.25,eutrophic,30,100,0,0,0,graze,10,0,0,15,10,"open water: 75% floating vegetation, 15% juncus",Num of Trees within 50 ft,m,
MUD11_20100520,5223.100098,344,3,mesotrophic,100,0,0,0,100,graze,65,20,25,120,60,,Num of Trees within 50 ft,m,
MUD115_20090604,1442.900024,140,2.5,eutrophic,10,100,0,0,0,graze/refuge,50,0,0,35,60,"permanent, orig.: artificial, burm",Num of Trees within 50 ft,m,
MUD115_20090730,1020.299988,140,2,"meso, dystrophi",20,100,0,0,0,recr/graze,15,0,0,55,45,"permanent, artificial, burm",Num of Trees within 50 ft,m,
MUD117_20090604,471.2000122,89,1.899999976,mesotrophic,100,60,40,0,0,refuge,70,25,4,15,25,"permanent, orig.:artificial, burm",Num of Trees within 50 ft,m,
MUD119_20090604,247.3000031,60,2,mesotrophic,40,100,0,0,0,refuge,20,0,6,15,15,"semipermanent, orig.: artificial, burm",Num of Trees within 50 ft,m,
MUD120_20090604,159.8000031,48,2,mesotrophic,100,70,5,0,25,refuge,95,10,2,10,15,"permanent, orig.: ertificial, burm, water catchment",Num of Trees within 50 ft,m,
MUD122_20100702,213.6999969,58,0.5,eutrophic,100,0,0,0,100,graze,0,0,0,15,15,"open water: 70% typha, 20% grass, 10% duck weed",Num of Trees within 50 ft,m,N
MUD124_20090604,99.59999847,40,1,mesotrophic,20,0,0,50,50,recr/graze,90,25,4,10,10,"temporary, orig.:artificial, burm",Num of Trees within 50 ft,m,
MUD17_20090622,476.7999878,96,2,mesotrophic,100,5,95,0,0,graze,60,0,0,40,20,"permanent, orig.: artificial, burm; water catchment",Num of Trees within 50 ft,m,
MUD17_20100520,811,108,3,mesotrophic,100,0,100,0,0,graze,0,0,0,15,30,open water: 100% duck weed,Num of Trees within 50 ft,m,N
MUD20_20100520,283.7000122,59,2.5,mesotrophic,100,100,0,0,0,graze,80,0,6,15,15,,Num of Trees within 50 ft,m,
MUD20_20100721,102.1999969,42,0.300000012,mesotrophic,100,100,0,0,0,graze,50,0,6,12,15,open water: 50% floating vegetation,Num of Trees within 50 ft,m,
MUD20_20110531,1053.400024,46,2,mesotrophic,100,0,10,0,0,recr/graze,90,0,0,10,20,,Num of Trees within 50 ft,ft,
MUD20_20110725,103,41,0.25,mesotrophic,100,100,0,0,0,recr/graze,5,0,5,20,25,,Num of Trees within 50 ft,ft,
MUD21_20150609,,,,,,,,,,,,,,,,,,,
MUD22_20100628,7677.399902,461,3,mesotrophic,100,100,0,0,0,graze,40,0,4,50,60,"open water: 20% juncus, 10% bullrush, 10% typha, 20% floating vegetation",Num of Trees within 50 ft,m,
MUD22_20130530,7457.100098,422,2.799999952,mesotrophic,100,90,10,,,recr/graze,50,0,2,150,150,,Num of Trees within 50 ft,ft,
MUD22_20130709,5707.700195,428,1.399999976,mesotrophic,100,85,15,,,graze,,0,1,,45,,Num trees within 50 m,,
MUD22_20140702,,455,5,Mesotrophic,35,0,100,,0,Grazing,100,0,3,,,,,,N
MUD22_20140730,6246.399902,415,4,Mesotrophic,40,5,95,,0,Grazing,100,0,3,,,,,,N
MUD22_20150623,6799.5,444,3.5,Mesotrophic,100,90,5,,5,Grazing,95,0,4,,,,,,N
MUD22_20150817,5908.600098,424,1,Mesotrophic,15,0,100,,0,Grazing,90,0,3,,,,,,N
MUD23_20100628,284.7000122,85,1.5,mesotrophic,60,100,0,0,0,graze,85,0,1,25,20,open water: 15% juncus,Num of Trees within 50 ft,m,
MUD23_20100720,269.2000122,62,1.25,mesotrophic,60,100,0,0,0,graze,90,0,1,20,15,open water: 10% juncus,Num of Trees within 50 ft,m,
MUD23_20130530,302.7000122,64,,Eutrophic,100,100,,,,recr/graze,,,2,10,10,WEIRD BLUE ALGAE ON POND SURFACE,Num of Trees within 50 ft,m,
MUD23_20130807,127.8000031,53,0.5,mesotrophic,100,100,,,,graze,50,0,0,10,10,,Num of Trees within 50 ft,m,
MUD23_20140625,,69,1.200000048,Mesotrophic,100,100,0,,0,Grazing,66,0,0,,,,,,N
MUD23_20140731,252.1999969,58,0.5,Mesotrophic,100,100,0,,0,Grazing,40,0,0,,,,,,N
MUD23_20150623,400,85,0.75,Eutrophic,100,95,5,,0,Grazing,30,0,2,,,,,,N
MUD23_20150817,173.9299927,63,0.5,Eutrophic,95,100,0,,0,Grazing,5,0,0,,,,,,N
MUD26_20090622,221.5,88,3,mesotrophic,20,20,0,20,60,other,80,0,4,40,5,"temporary, orig.: artificial, burm, max. depth only at 1 place",Num of Trees within 50 ft,m,
MUD31_20090622,2207.699951,185,3.900000095,eutrophic,100,100,0,0,0,graze,45,0,6,70,20,"permanent, orig.: artificial, burm; water catchment",Num of Trees within 50 ft,m,
MUD31_20090730,1892.199951,174,2,mesotrophic,100,95,5,0,0,graze,30,0,6,70,30,"permanent, artificial (burm)",Num of Trees within 50 ft,m,
MUD31_20130513,2386.399902,191,,Eutrophic,100,100,,,,graze,20,0,11,45,45,VERY EUTROPHIC.,Num of Trees within 50 ft,m,
MUD31_20130709,1743.300049,161,,mesotrophic,100,90,10,,,graze,60,0,7,,,,Num of Trees within 50 ft,,
MUD31_20140618,,181,1.100000024,Eutrophic,100,85,15,,0,Grazing,55,0,8,,,,,,N
MUD31_20140728,1784.5,166,1.200000048,Eutrophic,100,80,20,,0,Grazing,25,0,2,,,,,,N
MUD31_20150622,2318.100098,202,1.399999976,Eutrophic,100,0,35,,65,Grazing;Refuge,90,0,3,,,,,,N
MUD31_20150818,1627.199951,177,1,Eutrophic,100,75,25,,0,Grazing,30,0,0,,,,,,N
MUD31_20160628,1931.800049,183,1.5,Mesotrophic,100,80,20,,0,Grazing,90,0,1,,,,,,N
MUD31_20160801,1846.400024,184,1.25,Mesotrophic,100,65,35,,0,Grazing,90,0,4,,,,,,N
MUD31_20170605,2547,211,1.75,Mesotrophic,100,60,30,,10,Grazing,80,0,5,,,,,,N
MUD31_20170807,2113,206,1.25,Mesotrophic,100,70,30,,0,Grazing,75,0,3,,,,,,N
MUD34_20100520,190.1000061,55,3,eutrophic,80,0,0,0,100,graze,40,0,0,20,20,,Num of Trees within 50 ft,m,
MUD34_20100721,216.5,51,1,eutrophic,60,20,30,0,50,graze,5,0,0,15,10,"open water: 5% Juncus, 5% Typha, 5% arrowhead, 80% float veg",Num of Trees within 50 ft,m,
MUD34_20110531,143.5,45,2,eutrophic,100,0,20,0,20,graze,60,0,0,10,20,,Num of Trees within 50 ft,ft,
MUD34_20110725,142.3999939,43,1,mesotrophic,80,10,40,0,30,recr/graze,5,0,0,20,25,,Num of Trees within 50 ft,ft,
MUD35_20100628,175.6999969,67,1,mesotrophic,60,100,0,0,0,graze,15,0,2,50,20,"open water: 40% juncus, 20% typha, 25% floating vegetation",Num of Trees within 50 ft,m,
MUD35_20100720,136,69,0.5,eutrophic,80,100,0,0,0,graze,20,0,2,20,10,"open water: 30% juncus, 20% typha, 30% algae and floating vegetation",Num of Trees within 50 ft,m,
MUD35_20140625,,55,1,Eutrophic,5,100,0,,0,Grazing,33,0,0,,,,,,N
MUD35_20140731,166.6000061,49,0.5,Eutrophic,5,0,0,,100,Grazing,2,0,0,,,,,,N
MUD36_20100628,237,67,1,mesotrophic,20,100,0,0,0,graze,80,0,0,40,15,"open water: 10% bullrush, 10% juncus",Num of Trees within 50 ft,m,
MUD36_20140625,,16,0.100000001,Mesotrophic,45,0,0,,100,Grazing,90,0,0,,,,,,N
MUD36_20140731,0,0,0,Mesotrophic,0,,,,,Grazing,0,0,0,,,,,,Y
MUD37_20100628,352.3999939,73,1.5,mesotrophic,100,50,50,0,0,graze,10,0,0,20,20,"open water: 20% juncus, 55% typha, 15% duckweed",Num of Trees within 50 ft,m,
MUD37_20130530,327.3999939,69,,eutrophic,100,,,,,recr/graze,,,1,40,40,NEARLY ALL BOG. NO OPEN WATER.,Num of Trees within 50 ft,ft,
MUD37_20130807,224.1000061,59,1.5,mesotrophic,100,,100,,,graze,40,0,10,,,"small poodles around main water body,  bog",Num of Trees within 50 ft,,
MUD39_20100517,462.3999939,88,1,mesotrophic,60,20,0,0,80,graze,90,0,5,40,20,,Num of Trees within 50 ft,m,
MUD39_20130606,439.2999878,75,,mesotrophic,50,100,,,,graze,95,0,2,10,5,,Num of Trees within 50 ft,,
MUD39_20130806,291.7999878,71,1.299999952,mesotrophic,5,100,,,,graze,90,0,7,,,,Num of Trees within 50 ft,,
MUD39_20140619,,72,1.200000048,Mesotrophic,80,100,0,,0,Grazing,66,0,4,,,,,,N
MUD39_20140730,242.5,60,0.5,Eutrophic,0,,,,,Grazing,60,0,0,,,,,,N
MUD39_20150630,79.19999695,25,0.5,Mesotrophic,0,,,,,Grazing,100,0,0,,,,,,N
MUD39_20150730,0,0,0,Oligotrophic,0,,,,,Grazing,0,0,3,,,,,,Y
MUD39_20160621,403.730011,94,2,Mesotrophic,80,100,0,,0,Grazing,100,0,0,,,,,,N
MUD39_20160808,,,,,,,,,,,,,,,,,,,
MUD39_20170619,584.039978,117,2.200000048,Mesotrophic,60,100,0,,0,Grazing,95,0,5,,,,,,N
MUD39_20170717,532,112,2,Mesotrophic,50,0,100,,0,Grazing;Recreat,97,0,0,,,,,,N
MUD39_20180612,453,91,2,Mesotrophic,95,95,0,,5,,90,0,2,,,,,,NO
MUD39_20180701,426,90,1.5,Mesotrophic,90,100,0,,0,,85,0,3,,,,,,NO
MUD39_20190514,607,108,2,Mesotrophic,70,100,0,,0,,95,0,3,,,,,,FALS
MUD39_20190624,488,97,1.75,Mesotrophic,80,100,0,,0,,95,0,2,,,,,,FALS
MUD40_20100628,244.1000061,52,1.5,eutrophic,15,100,0,0,0,graze,95,0,3,20,15,,Num of Trees within 50 ft,m,
MUD40_20130606,138,48,,mesotrophic,5,100,,,,graze,100,0,1,6,6,,Num of Trees within 50 ft,m,
MUD40_20130806,102,38,1.200000048,eutrophic,5,1000,,,,graze,100,0,2,10,10,,Num of Trees within 50 ft,,
MUD40_20140619,,46,1.399999976,Mesotrophic,40,100,0,,0,Agriculture,100,0,2,,,,,,N
MUD40_20140730,185.1999969,51,1,Mesotrophic,30,100,0,,0,Grazing,100,0,5,,,,,,N
MUD40_20150630,38.59999847,21,0.5,Eutrophic,0,,,,,Grazing;Refuge,10,0,1,,,,,,N
MUD40_20150730,0,0,0,Mesotrophic,0,,,,,Grazing,0,0,5,,,,,,Y
MUD40_20160621,237.8999939,97,1.5,Mesotrophic,90,90,0,,10,Grazing,0,1,3,,,,,,N
MUD40_20160808,96.57099915,72,0.75,Eutrophic,60,100,0,,0,Grazing,45,0,4,,,,,,N
MUD40_20170619,192.9400024,70,1.25,Mesotrophic,90,100,0,,0,Grazing,99,0,2,,,,,,N
MUD40_20170706,126.4000015,67,1,Mesotrophic,80,100,0,,0,Grazing,100,3,2,,,,,,N
MUD40_20180612,106,91,1.25,,70,100,0,,0,,100,0,3,,,,,,NO
MUD40_20180701,140,62,0.75,Mesotrophic,80,100,0,,0,,99,0,4,,,,,,NO
MUD40_20190514,169,48,1.25,Mesotrophic,90,100,0,,0,,100,0,2,,,,,,FALS
MUD40_20190624,139,52,0.699999988,Mesotrophic,80,100,0,,0,,100,1,3,,,,,,FALS
MUD41_20100517,332.8999939,71,,mesotrophic,100,100,0,0,0,graze,90,0,2,25,15,open water: 10% juncus,Num of Trees within 50 ft,m,
MUD41_20100720,240.6000061,63,1,mesotrophic,100,100,0,0,0,graze,90,0,1,20,15,open water: 10% juncus,Num of Trees within 50 ft,m,
MUD41_20110530,238.8000031,57,2,mesotrophic,100,20,0,0,0,recr/graze,80,0,0,10,15,,Num of Trees within 50 ft,m,
MUD41_20110801,130.8999939,43,2,mesotrophic,100,100,0,0,0,graze,90,0,2,40,30,,Num of Trees within 50 ft,ft,
MUD41_20130606,288.8999939,61,1.399999976,eutrophic,100,100,,,,graze,5,0,4,10,15,,Num of Trees within 50 ft,m,
MUD41_20130806,172.8999939,48,0.699999988,mesotrophic,0,,,,,graze,1,0,1,12,12,,Num of Trees within 50 ft,m,
MUD41_20140619,,35,0.5,Mesotrophic,100,100,0,,0,Grazing,20,0,0,,,,,,N
MUD41_20140730,42,24,0.119999997,Mesotrophic,0,,,,,Grazing,70,0,15,,,,,,N
MUD41_20150630,157.3000031,52,0.800000012,Mesotrophic,80,100,0,,0,Grazing,90,0,3,,,,,,N
MUD41_20150730,156.25,57,0.5,Mesotrophic,100,100,0,,0,Grazing,50,0,1,,,,,,N
MUD41_20160621,214.9799957,79,3,Mesotrophic,100,100,0,,0,Grazing,85,0,20,,,,,,N
MUD41_20160808,,,,,,,,,,,,,,,,,,,
MUD41_20170619,233.5,68,1.75,Mesotrophic,95,100,0,,0,Grazing,85,0,1,,,,,,N
MUD41_20170717,129.5,99,1.399999976,Mesotrophic,100,100,0,,0,Grazing;Recreat,5,0,1,,,,,,N
MUD41_20180612,131,53,1.100000024,Mesotrophic,100,100,0,,0,,90,0,0,,,,,,NO
MUD41_20180701,110,46,0.75,Mesotrophic,100,100,0,,0,,100,0,0,,,,,,NO
MUD41_20190527,286,71,1.700000048,Mesotrophic,100,0,100,,0,,0,0,0,,,,,,FALS
MUD41_20190717,203,63,1.299999952,Mesotrophic,80,100,0,,0,,98,0,0,,,,,,FALS
MUD46_20100628,785,168,2.5,dystrophic,100,65,0,0,35,graze,60,15,25,55,10,"open water: 15% bullrush, 10% juncus, 15% trees",Num of Trees within 50 ft,m,
MUD46_20100720,915.4000244,168,2,eutrophic,100,70,0,0,30,graze,20,15,35,40,10,"open water: 10% juncus, 20% bullrush, 50% duck weed",Num of Trees within 50 ft,m,
MUD46_20130612,815.5999756,134,,eutrophic,70,70,,30,,graze,85,15,50,5,15,,Num of Trees within 50 ft,,
MUD46_20130807,457.7000122,119,1.100000024,eutrophic,65,80,,,20,graze,80,10,20,20,6,,Num of Trees within 50 ft,m,
MUD46_20140625,,104,1,Eutrophic,90,80,0,,20,Grazing,1,20,10,,,,,,N
MUD46_20140730,69.80000305,127,0.75,Eutrophic,20,0,0,,100,Grazing,,30,12,,,,,,N
MUD46_20150609,666,122,1.25,Mesotrophic,100,5,95,,0,Grazing,5,15,25,,,,,,N
MUD46_20150817,590.7700195,115,1,Mesotrophic,20,100,0,,0,Grazing,5,10,25,,,,,,N
MUD46_20160621,696.5,129,2.5,Eutrophic,95,60,0,,40,Grazing,0,10,7,,,,,,N
MUD46_20160808,446.7900085,136,2,Eutrophic,65,75,0,,25,Grazing,0,50,10,,,,,,N
MUD46_20170619,689.2700195,140,1.75,Mesotrophic,100,50,10,,40,Grazing,,30,7,,,,,,N
MUD46_20170717,716.7399902,136,1.5,Eutrophic,90,80,20,,0,Recreation,2,10,20,,,,,,N
MUD57_20090518,688.4000244,97,2,eutrophic,50,10,0,0,90,graze,,0,0,25,25,"permanent, orig.: natural (obvious burm), artificial",Num of Trees within 50 ft,m,
MUD59_20090518,339.3999939,77,0.5,,10,100,0,0,0,recr/graze,30,15,12,20,15,"permanent, orig.: natural, springfed",Num of Trees within 50 ft,m,
MUD62_20090518,2663.300049,165,2,mesotrophic,95,90,0,10,0,recr/graze,90,5,5,40,20,"permanent, orig.: obvious burm; outfenced",Num of Trees within 50 ft,m,
MUD67_20150730,,,,,,,,,,,,,,,,,,,
MUD70_20090518,590.0999756,123,1,mesotrophic,10,100,0,0,0,recr/graze,95,30,8,40,17,"permanent, orig.: artificial, burm",Num of Trees within 50 ft,m,
MUD70_20130522,208.6999969,98,,mesotrophic,5,,100,,,recr/graze,,,6,15,15,NO SNAILS.,Num of Trees within 50 ft,m,
MUD70_20130730,,,0.75,mesotrophic,5,,,100,,graze,98,1,6,,,,Num of Trees within 50 ft,,
MUD70_20140619,,91,1,Mesotrophic,10,0,0,,100,Grazing;Recreat,90,10,5,,,,,,N
MUD70_20140716,445.7999878,89,0.75,Mesotrophic,0,,,,,Grazing,10,5,15,,,,,,N
MUD70_20150708,423.8999939,91,1,Mesotrophic,0,,,,,Grazing,100,10,2,,,,,,N
MUD70_20160609,874.2199707,131,3,Oligotrophic,20,100,0,,0,Recreation,100,45,3,,,,,,N
MUD74_20090608,597.2000122,88,3,eutrophic,5,0,0,0,100,refuge,45,0,1,25,20,"permanent, orig.: artificial, burm",Num of Trees within 50 ft,m,
MUD74_20090720,343.8999939,71,1,eutrophic,100,0,30,60,10,recr/graze,20,0,1,15,10,"semipermanent, orig.: artificial, burm; lots of algal mets",Num of Trees within 50 ft,m,
MUD74_20110531,543.9000244,76,2,mesotrophic,20,5,5,0,0,recr/graze,60,0,1,60,20,,Num of Trees within 50 ft,ft,
MUD74_20110725,156.6999969,50,0.5,eutrophic,80,0,0,80,0,recr/graze,50,0,4,45,30,,Num of Trees within 50 ft,ft,
MUD74_20130605,21,22,0.100000001,dystrophic,10,,100,,,ag/graze,95,0,3,5,5,,Num of Trees within 50 ft,m,
MUD74_20130724,,,,,0,,,,,graze,,,5,,,ARTIFICAL BERG: POND COMPLETEY DRY,Num of Trees within 50 ft,,Y
MUD74_20140702,,114,0.75,Eutrophic,95,0,0,,100,Grazing,4,0,2,,,,,,N
MUD74_20140731,0,0,0,Mesotrophic,0,,,,,Grazing,0,0,2,,,,,,Y
MUD74_20160609,541.1099854,96,1,Mesotrophic,75,15,60,,25,Grazing,85,0,1,,,,,,N
MUD74_20160806,0,0,0,Mesotrophic,0,,,,,Grazing,0,0,0,,,,,,Y
MUD74_20170605,152.9199982,75,0.5,eutrophic,33,,,,100,recr/graze,0,0,4,,,,Num of Trees within 50 ft,,N
MUD74_20170807,0,0,0,Mesotrophic,,,,,,,,,0,,,,,,Y
MUD74_20180604,413,78,0.800000012,Mesotrophic,30,0,0,,100,,75,0,1,,,,,,NO
MUD74_20180718,,,,,,,,,,,,,,,,,,,YES
MUD74_20190527,528,103,1.25,Mesotrophic,100,85,0,,15,,75,0,2,,,,,,FALS
MUD74_20190717,133.1100006,58,0.25,Mesotrophic,15,0,0,,100,,40,0,1,,,,,,FALS
MUD77_20090608,827.2000122,113,1,eutrophic,100,0,0,100,0,graze/refuge,10,0,4,40,20,"permanent, orig.: artificia, burm",Num of Trees within 50 ft,m,
MUD77_20130605,490.7000122,89,,eutrophic,100,,,100,,graze,0,0,2,15,15,,Num of Trees within 50 ft,,N
MUD77_20130806,329.1000061,76,1.5,eutrophic,100,,,100,,graze,0,0,4,30,10,,Num of Trees within 50 ft,m,N
MUD77_20140702,,70,0.5,Eutrophic,50,50,0,,50,Grazing,40,0,1,,,,,,N
MUD77_20140731,182.8000031,63,0.5,Eutrophic,95,0,0,,100,Grazing,,0,2,,,,,,N
MUD77_20150630,157.3000031,46,0.5,Mesotrophic,75,0,100,,0,Grazing,15,0,5,,,,,,N
MUD77_20150730,0,0,0,Oligotrophic,50,100,0,,0,Grazing,0,0,2,,,,,,Y
MUD77_20160609,866.9699707,141,1.5,Eutrophic,70,20,80,,0,Grazing,2,0,3,,,,,,N
MUD77_20170605,393,96,1.75,Mesotrophic,90,0,0,,100,Grazing,95,0,1,,,,,,N
MUD77_20170807,0,0,0,Mesotrophic,100,0,50,,50,Grazing;Recreat,0,0,2,,,,,,Y
MUD77_20180604,140,68,0.300000012,Mesotrophic,10,0,0,,100,,100,0,3,,,,,,NO
MUD77_20180718,,,,,,,,,,,,,,,,,,,Yes
MUD77_20190527,642,90,1.799999952,Mesotrophic,20,50,0,,50,,90,0,11,,,,,,FALS
MUD77_20190710,519,106,1,Mesotrophic,80,0,0,,100,,90,2,6,,,,,,FALS
MUD81_20100629,737.4000244,100,,eutrophic,100,50,0,0,50,graze,0,20,18,30,25,"open water: 5% juncus, 20% tree cover, 75% floating vegetation",Num of Trees within 50 ft,m,N
MUD85_20100629,5994.899902,365,3,mesotrophic,100,60,0,20,20,graze,40,0,9,120,40,"open water: 5% juncus, 20% bullrush, 35% floating vegetation",Num of Trees within 50 ft,,
MUD85_20100721,7279.299805,393,3,mesotrophic,100,60,0,40,0,graze,80,0,12,110,40,"open water: 10% bullrush, 10% floating vegetation",Num of Trees within 50 ft,m,
MUD97_20090604,443.1000061,78,2.900000095,mesotrophic,20,100,0,0,0,graze/refuge,90,0,3,25,20,"permanent, orig.: artificial, burm",Num of Trees within 50 ft,m,
MUD97_20090730,253.3999939,67,1.700000048,mesotrophic,80,90,0,10,0,recr/graze,95,0,0,20,15,"permanent, artificial, burm; water catchment",Num of Trees within 50 ft,m,
MUD98_20100702,454.2000122,78,1.5,eutrophic,95,100,0,0,0,graze,35,0,0,,,"open water: 25% juncus, 10% bullrush, 30% floating vegetation",Num of Trees within 50 ft,m,
MUDB_20100629,102.4000015,39,0.100000001,mesotrophic,10,0,0,0,100,graze,80,0,4,12,8,open water: 20% burrs,Num of Trees within 50 ft,m,
MUDCM_20100517,717.4000244,108,2,eutrophic,15,0,0,0,100,graze,5,0,15,,,other is grass,,,
MUDCR_20130513,302.7999878,66,0.670000017,eutrophic,100,50,,,50,recr/graze,,,1,35,35,"SHALLOW BUT SPRING FED, HOLE IN BERM FOR OUTLET.",Num of Trees within 50 ft,ft,
MUDCR_20130624,692.9000244,54,0.330000013,mesotrophic,90,,,30,100,graze,80,0,0,50,50,,Num of Trees within 50 ft,m,
MUDCR_20140625,0,0,0,Mesotrophic,0,,,,,Grazing,0,0,2,,,,,,Y
